一个不成熟的萝莉控,103374243,抄不抄的先不讲，这个B听的歌还真不少,2019-12-13 15:38:00
夕待暖烟,75135819,你可以闭嘴滚,2019-12-13 08:27:09
夕待暖烟,75135819,别自欺欺人好不，这还不是洗吗？,2019-12-13 08:26:51
夕待暖烟,75135819,还在哪里装什么，敢做不敢成了你跟花粥一样怂包，一个德行，真当别人跟你一样是傻子还是瞎子还是看懂你的中文是什么意思,2019-12-13 08:26:12
九州云烟梦,387665353,你有啥底气举报的啊？像一种动物你是再说你自己？,2019-12-13 08:17:30
rua313,127091242,super love怎么找不到了？,2019-12-13 08:15:43
-陨落星尘-,331540390,敢不敢用大号来？,2019-12-13 08:14:40
-陨落星尘-,331540390,抄又如何？没抄又如何？你不开心，我就很开心。,2019-12-13 08:11:13
-陨落星尘-,331540390,人生只是一场游戏，玩游戏要开心。,2019-12-13 08:10:20
牧木先森,550789258,品歌不品人,2019-12-13 07:47:23
噜啦噜啦_umUE,1778823500,你还有孩子，而我还孤家寡人一个，,2019-12-13 07:37:48
盈盈乖_,1546038769,我说了？,2019-12-13 07:37:30
盈盈乖_,1546038769,你三观得多正 这个事你管的了吗？ 你喷几句说几句讽刺的话版权就还给人家了？,2019-12-13 07:36:58
盈盈乖_,1546038769,好哦,2019-12-13 07:35:44
盈盈乖_,1546038769,你们真的是比原创还激动,2019-12-13 07:35:36
盈盈乖_,1546038769,我有说过他做对了？,2019-12-13 07:35:06
盈盈乖_,1546038769,我又没有说过花粥对了,2019-12-13 07:34:27
盈盈乖_,1546038769,那你这样说我还能怎么办,2019-12-13 07:33:59
VIP王者荣耀,592878960,老板，来一份花粥，多放流氓！,2019-12-13 07:25:03
盈盈乖_,1546038769,鬼才洗 爱咋地咋滴 服了,2019-12-13 07:23:14
盈盈乖_,1546038769,我只是觉得人家就算是做错了 你们也没必要一直谴责,2019-12-13 07:22:38
夕待暖烟,75135819,你们洗白的网斗残士也挺多比如你,2019-12-13 07:22:27
夕待暖烟,75135819,你们洗白人士也挺多的这种乐色都喜欢，你们这群人就别给华语乐坛填乱行不，明明现在华语乐坛越来不像以前了又被你们搞成这样看以后去原创干这行职业吧，你这种低俗的人也只配她剽窃来的歌怎么可能去听原创哦。,2019-12-13 07:21:17
Guorenerh,250543180,这歌有毒，喵。,2019-12-13 07:16:15
玄玄qaq_小号,1788195126,我不管你们，我也不想喷，好听我就听 大哭 ,2019-12-13 07:06:36
夕待暖烟,75135819,你怎么像一天犬一样到处乱咬人，你家主子放你出来了是吧，本来就是好嘛，有本事你花粥自己原创出来一个让我们看看啊，没有就闭嘴吧，显得你不像小学生,2019-12-13 06:36:39
夕待暖烟,75135819,你这种人就应该多去杨永信哪里电一电你的脑子是个啥，好好读读八荣八耻别在这里丢人现眼让别人看你这种人有多可笑,2019-12-13 06:31:57
夕待暖烟,75135819,然后潮汐的人被人追捧，而那些原创连吃饭都成问题只省下灵魂知道不还想这怎么做原创出来给你们听，反而被你这句话戳中只会感到心寒，知道做原创辛苦吗知道做原创废脑吗？我看你只知道好听就是了，就你这句话就否定别人半年时间学分，而你就可以轻轻松松把不属于你的东西占为己有要点脸好不。,2019-12-13 06:27:40
夕待暖烟,75135819,所以你这种就别在给华语乐坛填乱了行不，因为华语乐坛真的不行了好吗？而且别人欧美音乐人为什么怎么多优秀神仙阵容不应该我们反思反思吗？如果中国音乐原创的歌怎么多的话你觉得别人不会认可我们吗？问题中国市场是真的不怎么样好吗有其实音乐方面的，如果想你们怎么想的话那些做原创的该怎么想,2019-12-13 06:16:41
夕待暖烟,75135819,如果我们观众品味不怎么低俗这些乐色网红还会有市场吗？那些流量明星还会出现吗？如果观众品味变高了我们音乐都可以和欧美音乐日韩音乐平起平坐了，不知道会出现更多巨星出来吧，问题现在有吗？因为中国市场真的小好吗？看看那些欧美音乐人那个不是优秀的歌手个个演唱会都是全球巡演我们中国歌手有几个,2019-12-13 06:10:57
夕待暖烟,75135819,肯定想着怎么去偷别人的作品占为己有吧，所以我们中国华语乐坛不争气都是你们这群人给败光的为什么怎么多人喜欢听欧美歌和日韩歌还有那些华语乐坛的老歌听而不是现在的流行歌曲因为有太多像花粥这样的人出现了，来污染听众的耳朵，所以现在我们品味会越来越低所以才会有这种乐色出来跳。,2019-12-13 06:05:43
夕待暖烟,75135819,我听过别人其他作品而且还挺好听，别人可以在创作一首想出山原曲伴奏的风格买，问题你花粥能行吗？,2019-12-13 05:57:46
夕待暖烟,75135819,如果原曲伴奏买给其他优秀的歌手还是欧美歌手这首歌指不定是另一种方式，也不是这种方式弄火，别人也不稀罕你给她弄火，我看你这种也不会混欧美圈吧，更本不知道欧美圈音乐有多好听，问题别人可是原创还可以在创作另首这样的歌的风格问题你音乐裁缝花粥小偷能有这个能力原创的出来这首歌吗？,2019-12-13 05:55:48
夕待暖烟,75135819,问题让你花粥自己亲自原创像原曲伴奏风格来创作不出来吧，别人原作者因为很气愤亲自写了一首biss的花粥的歌，别人心理大概是怎么想的你身为一个音乐人我也跟你一样是音乐人，而且我是原作可你又是什么吗？而且爷随时随时随地的可以在给你创作一首像出山风格的那首歌问题你能在创作像我这些原曲风格,2019-12-13 05:49:20
夕待暖烟,75135819,不是花粥带火了，首先是那个吃鸡主播翻唱火，说明原曲伴奏很优秀可以想接力棒一样火起来，为什么在花粥这里为什么会火因为她侵权火，这种肮脏的火就别沾沾自喜了，如果别人原作者原曲把伴奏买给比较火的欧美歌手翻唱肯定大火而且说不一定这首会得到更多奖项，没想到花粥自己另人看不懂的操作才火的,2019-12-13 05:41:43
Pale_Thrush,131021310,草？,2019-12-13 05:41:03
夕待暖烟,75135819,所以你在怎么洗也徒劳，放弃挣扎吧没有用,2019-12-13 05:38:17
夕待暖烟,75135819,没有原曲伴奏这首歌也不过是口水歌一个而且还是抖音上的歌只会感到厌恶，就是我是学猫叫一样让人烦,2019-12-13 05:30:15
夕待暖烟,75135819,好听有本事别偷别人的啊，只知道偷有什么好听的，在好听也是别人创作出来的好听，知道先后顺序吗？如果没有原曲你花粥音乐裁缝什么都不是还会创作出来吗？好听也是原曲伴奏优秀不是花粥唱的好听，伴奏才是灵魂的重要部分如果没有伴奏的称托你这音乐裁缝出山也不过平淡奇奇。,2019-12-13 05:28:23
矢倉泽野,368072820,对不起 急了,2019-12-13 05:17:06
苇名喜只狼,277944875,老实人，调侃没看出来？,2019-12-13 05:01:34
陈谣3136939527,1608503950,怎么你看见了吗？,2019-12-13 04:27:36
无鳞鱼,1805722196,在 哔 这一问题上，我们批评XX的行为是为了取回公平，并不是无意义的。当然公平没有取回来就是了。但绝不能否定剩下的人们的努力。就算是徒劳也没关系。至少我们希望，不是吗。,2019-12-13 03:52:57
朱景文,542204022,热心人士越来越多了，真好。 大笑 ,2019-12-13 03:22:58
朱景文,542204022,哟，挺多网络纪委呢。 大笑 ,2019-12-13 03:20:21
Lo130,1601165620,老粥孝子了,2019-12-13 02:56:43
_帐-号-已-注-销_,1377484657,厚葬友军,2019-12-13 02:45:01
在离开的那一天起我,1493810675,丢人现眼的东西,2019-12-13 02:39:15
白色無伤sj,1833403672,你们真的要逼死她么？我看了我粥几年演唱会了，早上刚得到粥被骂的消息，一下子有点恍惚。看着网易云的讨伐声，不知道为什么，有点累。想到这么一个优秀的女孩突然沦落到这地步，我的情绪再也控制不住了，整个人蒙在被子里，偷偷的笑出了声,2019-12-13 02:38:26
moon190921,1985979151,又没人要你来听不是吗,2019-12-13 02:35:36
大硕ls,1529822537,至今买不到周杰伦。,2019-12-13 02:15:38
我是孤狼不是单身dog,591092508,有人不知悔改，说的不就是自己吗？,2019-12-13 02:04:09
sdg悲观主义的理想派mgl,80431864,就像是小偷，作案被发现了肯定人人喊打，你还指望夸他偷得不错继续努力？,2019-12-13 01:58:32
梦jws,425782426,花粥太有才了。去括号，一元一条。。。,2019-12-13 01:29:22
梦jws,425782426,我就想说咋又是copy的。。。。,2019-12-13 01:27:26
我是一只圆BQ,394864011,不要忘了，这些歌都是花粥唱火的，原作者应该感谢她，再说人家都已经道歉了，你们还想怎样？请不要随便否认一个人的才华，谢谢。1元一条 去括号。,2019-12-13 01:24:30
The-Clearlove9,1593645798,我抄莫言的作品改个人名语言我也能去申请诺贝尔文学奖了？反正这个作品在没看过诺言作品的人眼里就是高含量。,2019-12-13 01:18:28
The-Clearlove9,1593645798,你上面还说被花粥唱火的来着,2019-12-13 01:15:46
The-Clearlove9,1593645798,抵制盗版变成了没素质，那你三观到底多不堪？你喜欢他同情他谁去同情原作者？,2019-12-13 01:14:52
毛叶兔耳风,1735764360, 爱心 抱抱 多多大哭 心痛,2019-12-13 01:08:12
-Tender-_-,555671927,楼上楼下的各位 我们是来听歌的 管太多 不累吗,2019-12-13 01:07:00
璟璟在这里,1694841099,劈山,2019-12-13 00:48:45
宝贝颜颜啊,539194446,所以，让我们一起重拳出击！,2019-12-13 00:44:28
星愿希望,468086788,去年出山，今年下山，明年闯山？,2019-12-13 00:35:03
毛叶兔耳风,1735764360,是！ 怎么就不是呢？反正伤的又不是我的利益，自己爽了就好嘛。,2019-12-13 00:29:59
立冬饮雪s,341834050,？？？求求你不要对我感兴趣,2019-12-13 00:28:50
我超Q哒,420084582,哈哈，只要这首歌被播放一遍，原作者就损失45美元，现在估计过亿了吧 大笑 大笑 大笑 ，粥同学考虑一下赔偿吗？,2019-12-13 00:28:15
你看到了一个ID_,535607424,声卡战士可还行哈哈哈哈哈哈哈 多多捂脸 多多捂脸 多多捂脸 ,2019-12-13 00:26:14
你看到了一个ID_,535607424,同城！,2019-12-13 00:23:39
我超Q哒,420084582,你行你上的nb理论？可是这曲好像也不是ta的吧,2019-12-13 00:21:38
毛叶兔耳风,1735764360,不，不是。准确的说，杀死原创的是人们对盗版的传播与追捧，还有对原创精神的抛弃。,2019-12-13 00:21:29
我超Q哒,420084582,不是，你不好好听歌还说别bb？,2019-12-13 00:17:20
我超Q哒,420084582,cx这个东西没得洗，想听歌可以不打开评论哟，还有，我说的并不是路人，而是脑残粉，你把我们的对象都搞错了就没什么可说的了。,2019-12-13 00:13:02
小卡也能逆天,646591777,看到你们都在喷，放心多了 多多大笑 晚安，早点赞的我极其卑微,2019-12-13 00:10:11
予芏,1719231649,不懂话就不要那么多,2019-12-13 00:09:38
我超Q哒,420084582,你举报啥呀，你的逻辑是粥抄袭抄的厉害，有那么多人听，ta的逻辑一样，我打你打得用力，所以你才会哭。难道不是嘛？,2019-12-13 00:05:22
星座圣典_,47568294,你们为什么不众筹 出钱让原创来走司法 赢了不久很多钱了,2019-12-12 23:58:45
背包客cy,448575253,她能唱现场？搞笑,2019-12-12 23:58:16
我超Q哒,420084582,但是歌坛少个抄袭的不一样哦,2019-12-12 23:56:24
长谷川森,18526170,轮到你啦？脸真大,2019-12-12 23:55:28
plot大巴,135909101,以为我是你？臭妹妹，瞎显摆啥呢网上学点词对我用？叽叽歪歪你个球卵？注重版权懂吗？三观歪成你这样现实是干什么的？小偷吗？别人的东西偷来了就是你的？真跟个傻狗一样 剽窃偷窃就是原罪，按照你这思维谁也别想创新了，你剽我 我剽你得了，谁也别干音乐了,2019-12-12 23:53:42
弋亇-秂辶,1370830223,没事，刚被一小姐姐揍了，脸被踩肿了。不敢踩了。原唱我也布吉岛是谁。踩不着啊,2019-12-12 23:50:56
爷想考重点,634273098,你妈一样,2019-12-12 23:46:16
树下的喵喵喵,1297537494,照你这么说 做了错事就不能批评了呵呵,2019-12-12 23:44:15
婧心1704,450629163,我96年的，也想找个人陪伴，大半夜说着说着眼泪快掉出来了 大哭 好难过啊,2019-12-12 23:39:58
错过的时光321,1546491232,鸡你太美,2019-12-12 23:39:00
呵呵了呵呵没事,247739237,抄袭是错了，但是改变不了我喜欢听，扪心自问你们听了没？但是网易厉害了，你们听听是不是听起来不一样了，网易暗换歌的技术没谁了,2019-12-12 23:38:45
Karenhallelujah,394961803,在火锅店听到这歌马上问店员这歌啥名,2019-12-12 23:38:29
末结璃笙,256976509,害，十年粥孝子了,2019-12-12 23:37:40
末结璃笙,256976509,确实,2019-12-12 23:37:22
迷失0622,2020246543,在那座城市 流泪 ,2019-12-12 23:36:17
弋亇-秂辶,1370830223,艾玛，原来这样啊，那花粥咋能这样呢 大哭 应该给钱啊。曲子确实好听。都是才子。我不懂欣赏。那我还听我的出山可以么？哎！别打脸啊 啊 别打 啊 大哭 ,2019-12-12 23:36:05
_小流氓_,599757955,无论是炎夏或寒冬我都很向往峡谷内的天空还在网吧等我上课的我的人叫亚索我左手一把无尽剑右手一柄多兰剑扫腿这招叫R闪破轻功飞燕我E闪接Q大招现一身正气荡人间除暴安良我心愿老亚索再见,2019-12-12 23:30:35
泫樱樱樱樱-,611965648,？我有说什么嘛 我只是看到你对他说的话后说了这句话 跟侮辱我们又有什么关系？,2019-12-12 23:28:21
十里春风不如你的一眸,429258534,93老阿姨了 网易有没有糟老头子搭伴的,2019-12-12 23:25:42
子非俞暮前朝,533924153,女孩子怎么了，做错了事就要承担所有责任，你难不成还以为这社会会依你自己是女孩子给你点好处，然后往你想象的那样发展么？别异想天开了 曲子可以借鉴，但是不能因为别人是外国人所以趁他不会知道然后擅自做主张盗取。是啊，我们是挺牛逼的。不然，我们的三观怎么会这么正呢 女孩 可把我们牛逼坏了呢,2019-12-12 23:20:53
我名字去哪了,436553917,没有伟大的人格，何谈伟大的作品,2019-12-12 23:19:16
弋亇-秂辶,1370830223,伴奏是啥东东 大哭 大哭 大哭 大哭 ,2019-12-12 23:18:31
弋亇-秂辶,1370830223,不和你好了，你有辣么多日语歌。泥奏凯 流泪 流泪 ,2019-12-12 23:17:11
抓根宝是龙裔,574394756,抵制不是因为我们有多高尚，而是它是有多恶劣，还有不要自命清高谢谢 ,2019-12-12 23:17:10
夕待暖烟,75135819,哈哈，你比太白金星还伟大，我就算了因为你维护你家主子更加的伟大，我算什么嘛 ，问题地球又不是我创作出来的跟我一点关系都没有我没有你和你家主子，她也一样还是会在宇宙照样转，问题你音乐裁缝没有别人作品她还会转吗？,2019-12-12 23:16:52
子非俞暮前朝,533924153,努力 别人的曲子别人制作自己不知情结果今后是别人的了，如果是你自己，瞧您这语气，你怕不是会拿刀砍死那个盗取你劳动成果的人吧 好搞笑呢。你这是贼喊捉贼吗？嗯 ,2019-12-12 23:15:52
臻関栀彘,2073500010,牛13,2019-12-12 23:14:54
弋亇-秂辶,1370830223,老姐。咱不说侵权不侵权的好么，那是人家的事。我不爱管闲事。我喜欢中文歌，请放过我吧。我只能听懂中国话啊 大哭 大哭 大哭 大哭 ,2019-12-12 23:14:24
子非俞暮前朝,533924153,噗嗤，求三观正点，看她到底做了什么什么事再看看我们为何说她吧。,2019-12-12 23:13:10
弋亇-秂辶,1370830223,就是无名小卒。屌丝，小老百姓。您老大作曲家肯定对侵权行为所不齿。可我确实听不懂原唱的啊，我好委屈啊 皱眉 原唱我确实提不起劲啊 大哭 ,2019-12-12 23:11:02
夕待暖烟,75135819,你这种够无脑的哈哈，说话够幼稚怕不是小学生吧，不伟大不伟大就平凡的人类而已，哪像你啊维护你一个剽窃的人来的伟大啊，真是把你累得你家主子会不会奖励你鸡腿吃啊，看看你多么伟大啊你家主子肯定感动死你了,2019-12-12 23:08:42
弋亇-秂辶,1370830223,京剧和出山我都能听懂，你干嘛强迫我去听那什么听不懂的原唱 大哭 大哭 大哭 ,2019-12-12 23:07:58
弋亇-秂辶,1370830223,我又不是大作曲家，对侵权无感。我只知道出山好听 憨笑 憨笑 憨笑 ,2019-12-12 23:06:43
弋亇-秂辶,1370830223, 生病 老爷子，原唱歌曲是国粹？您老憋吓我啊,2019-12-12 23:05:50
夕待暖烟,75135819,看得起你吗？ncf,2019-12-12 23:03:19
